0, 0.543685
0.0166667, -0.168612
0.0333333, 0.146686
0.05, -0.802708
0.0666667, -0.500375
0.0833333, 0.364727
0.1, -0.0983742
0.116667, 0.418121
0.133333, -0.695629
0.15, -0.472741
0.166667, -0.217
0.183333, 0.407248
0.2, -0.513528
0.216667, 0.449685
0.233333, 0.816529
0.25, -0.22074
0.266667, 0.467713
0.283333, -0.320627
0.3, -0.972244
0.316667, -0.659762
0.333333, 0.137185
0.35, 0.0706296
0.366667, 1.59549
0.383333, -0.39252
0.4, -0.587449
0.416667, 1.12016
0.433333, -0.115106
0.45, 0.465491
0.466667, -0.0406147
0.483333, 0.0589349
0.5, -0.0978832
0.516667, -1.10307
0.533333, 0.317243
0.55, -0.359753
0.566667, -0.506898
0.583333, -0.23962
0.6, -1.16553
0.616667, -0.217234
0.633333, 0.956137
0.65, -1.20004
0.666667, -0.882216
0.683333, -0.456634
0.7, 1.28838
0.716667, 0.132327
0.733333, 0.968329
0.75, -0.310709
0.766667, -0.812179
0.783333, -0.0353535
0.8, -0.268225
0.816667, 0.390904
0.833333, 1.05899
0.85, -1.24501
0.866667, -0.507384
0.883333, -0.494399
0.9, 0.289053
0.916667, -0.728678
0.933333, 1.19021
0.95, 1.64683
0.966667, 0.346271
0.983333, -0.714731
1, -0.54843
1.01667, -0.413653
1.03333, 1.05225
1.05, 0.426308
1.06667, 0.281688
1.08333, -0.109482
1.1, 0.377072
1.11667, -0.094036
1.13333, -0.319278
1.15, 0.409924
1.16667, -0.66717
1.18333, -0.743945
1.2, 0.186312
1.21667, -0.00661452
1.23333, 0.0156761
1.25, -0.420288
1.26667, -0.939836
1.28333, -0.0756588
1.3, -1.36854
1.31667, -1.17085
1.33333, -0.948481
1.35, -0.130151
1.36667, 1.0665
1.38333, -1.36442
1.4, -0.800997
1.41667, -2.21104
1.43333, -0.692041
1.45, 0.851323
1.46667, 0.212467
1.48333, 0.936273
1.5, 0.737787
1.51667, -0.221213
1.53333, -0.0621988
1.55, 0.988033
1.56667, 1.00005
1.58333, -0.22948
1.6, -0.0613253
1.61667, 0.371167
1.63333, 1.17095
1.65, 0.205172
1.66667, -1.03475
1.68333, -0.374652
1.7, 0.111075
1.71667, -0.64122
1.73333, 0.103286
1.75, 0.601543
1.76667, 0.90654
1.78333, 0.372772
1.8, -0.539551
1.81667, 0.622029
1.83333, -0.247064
1.85, -1.13479
1.86667, -0.0386761
1.88333, -0.782202
1.9, 0.0371441
1.91667, 0.941276
1.93333, -0.0188699
1.95, -0.874003
1.96667, 0.551961
1.98333, 2.21663
2, 0.823688
2.01667, 0.851659
2.03333, 0.612304
2.05, -1.06976
2.06667, -0.659094
2.08333, 0.0948582
2.1, 1.02283
2.11667, 0.459771
2.13333, -1.67961
2.15, -0.508359
2.16667, 0.379966
2.18333, 1.37399
2.2, -1.19342
2.21667, -1.01361
2.23333, -0.402361
2.25, -0.108987
2.26667, 0.0553747
2.28333, -0.789246
2.3, 0.691062
2.31667, 0.322759
2.33333, 0.250157
2.35, -1.06348
2.36667, -0.371087
2.38333, -0.725431
2.4, -0.0835634
2.41667, 0.375731
2.43333, -1.23172
2.45, 0.415366
2.46667, -0.48504
2.48333, 0.413205
2.5, 0.593005
2.51667, 0.923638
2.53333, -1.01074
2.55, -0.475452
2.56667, -1.67567
2.58333, -0.102483
2.6, 0.689491
2.61667, -0.154689
2.63333, 1.01761
2.65, 0.37033
2.66667, 1.42519
2.68333, 1.14012
2.7, 2.48738
2.71667, 1.0763
2.73333, 1.14097
2.75, -0.203022
2.76667, -1.27193
2.78333, -0.722884
2.8, 1.03038
2.81667, -0.626838
2.83333, 0.84301
2.85, 0.455957
2.86667, 0.537074
2.88333, -0.18323
2.9, -0.0653142
2.91667, -0.940464
2.93333, -0.920199
2.95, -0.538268
2.96667, -0.348168
2.98333, 0.304564
3, 1.23679
3.01667, 1.6555
3.03333, -0.938128
3.05, 0.0771384
3.06667, -1.34645
3.08333, 0.27762
3.1, -0.461592
3.11667, 0.652354
3.13333, -0.0340105
3.15, -0.847294
3.16667, 0.419407
3.18333, -0.0865277
3.2, 0.535539
3.21667, -0.418695
3.23333, -1.19107
3.25, -1.83813
3.26667, -1.32649
3.28333, 0.184622
3.3, -0.362806
3.31667, 1.22124
3.33333, 0.404766
3.35, 0.815583
3.36667, -0.594581
3.38333, 0.0575065
3.4, -0.470707
3.41667, -1.58649
3.43333, -0.105948
3.45, -1.06303
3.46667, 0.957786
3.48333, 0.553343
3.5, 0.697299
3.51667, 0.74853
3.53333, -0.584754
3.55, 0.888587
3.56667, 1.7214
3.58333, 0.814295
3.6, 0.670362
3.61667, -0.528487
3.63333, -0.077059
3.65, -0.235989
3.66667, 0.613317
3.68333, -0.219265
3.7, -1.22729
3.71667, 0.28632
3.73333, -0.0708247
3.75, 0.316431
3.76667, 0.629256
3.78333, 0.052194
3.8, 0.638209
3.81667, 0.677368
3.83333, -0.100965
3.85, -1.5354
3.86667, 0.704079
3.88333, -0.234437
3.9, 0.373765
3.91667, 0.727745
3.93333, -0.745113
3.95, -0.839095
3.96667, -0.757793
3.98333, 0.764178
4, 0.450441
4.01667, 0.0176578
4.03333, -0.158004
4.05, 1.33226
4.06667, 0.181527
4.08333, 0.332095
4.1, -0.983338
4.11667, -0.508717
4.13333, 0.906807
4.15, 0.383744
4.16667, -0.0329125
4.18333, 0.451703
4.2, -0.761347
4.21667, 0.605174
