0, 1, -0
0.0292968, 1, -0.000395588
0.0585936, 0.999999, -0.000877311
0.0878904, 0.999998, -0.00142378
0.117187, 0.999997, -0.00197944
0.146484, 0.999996, -0.0024933
0.175781, 0.999994, -0.00294629
0.205078, 0.999993, -0.00334544
0.234375, 0.999991, -0.00371097
0.263671, 0.999989, -0.00407382
0.292968, 0.999987, -0.00447397
0.322265, 0.999984, -0.00494333
0.351562, 0.99998, -0.00547792
0.380859, 0.999976, -0.00603594
0.410155, 0.999972, -0.00657582
0.439452, 0.999968, -0.0070832
0.468749, 0.999963, -0.00756026
0.498046, 0.999959, -0.00801042
0.527343, 0.999954, -0.00844082
0.55664, 0.999948, -0.00887031
0.585936, 0.999942, -0.00932542
0.615233, 0.999936, -0.00982662
0.64453, 0.999929, -0.0103791
0.673827, 0.999921, -0.0109731
0.703124, 0.999914, -0.011588
0.73242, 0.999906, -0.0121987
0.761717, 0.999899, -0.0127815
0.791014, 0.999892, -0.0133111
0.820311, 0.999885, -0.0137595
0.849608, 0.999878, -0.0141181
0.878904, 0.999871, -0.0144287
0.908201, 0.999863, -0.0147787
0.937498, 0.999853, -0.0152441
0.966795, 0.999842, -0.0158191
0.996092, 0.999831, -0.01641
1.02539, 0.999822, -0.016916
1.05469, 0.999814, -0.0173134
1.08398, 0.999806, -0.0176568
1.11328, 0.999797, -0.0180259
1.14258, 0.999786, -0.0184743
1.17187, 0.999773, -0.0189981
1.20117, 0.99976, -0.0195472
1.23047, 0.999746, -0.0200892
1.25976, 0.999732, -0.02066
1.28906, 0.999716, -0.0213249
1.31836, 0.999697, -0.0220801
1.34765, 0.999678, -0.0228017
1.37695, 0.999663, -0.0233197
1.40625, 0.999653, -0.023545
1.43554, 0.99965, -0.0235212
1.46484, 0.999649, -0.0233794
1.49414, 0.999648, -0.0232527
1.52343, 0.999643, -0.0232178
1.55273, 0.999635, -0.0232951
1.58203, 0.999625, -0.0234912
1.61132, 0.999612, -0.0238359
1.64062, 0.999596, -0.0243824
1.66992, 0.999573, -0.0251848
1.69922, 0.999544, -0.0262636
1.72851, 0.999509, -0.0275549
1.75781, 0.999471, -0.0288801
1.78711, 0.999437, -0.0300009
1.8164, 0.999409, -0.0307635
1.8457, 0.999387, -0.0312014
1.875, 0.999368, -0.0314802
1.90429, 0.99935, -0.031755
1.93359, 0.999333, -0.0320931
1.96289, 0.999316, -0.0325014
1.99218, 0.999298, -0.0329888
2.02148, 0.999277, -0.0335886
2.05078, 0.999253, -0.0343079
2.08007, 0.999227, -0.0350554
2.10937, 0.999207, -0.0356588
2.13867, 0.999195, -0.035989
2.16796, 0.999192, -0.0360832
2.19726, 0.99919, -0.0361328
2.22656, 0.999183, -0.0363167
2.25585, 0.999169, -0.0366494
2.28515, 0.999151, -0.0369972
2.31445, 0.999136, -0.0372545
2.34375, 0.999121, -0.0375107
2.37304, 0.999097, -0.0379906
2.40234, 0.999061, -0.0388091
2.43164, 0.999017, -0.0398325
2.46093, 0.998976, -0.0407876
2.49023, 0.998944, -0.0414723
2.51953, 0.998922, -0.0418381
2.54882, 0.998908, -0.0419286
2.57812, 0.998899, -0.0418332
2.60742, 0.998891, -0.0417176
2.63671, 0.998877, -0.0418229
2.66601, 0.998849, -0.0423346
2.69531, 0.998806, -0.0432508
2.7246, 0.998753, -0.0444046
2.7539, 0.998701, -0.0455739
2.7832, 0.998658, -0.0465711
2.81249, 0.998628, -0.0472918
2.84179, 0.998609, -0.0477405
2.87109, 0.998594, -0.0480228
2.90038, 0.998573, -0.0482881
2.92968, 0.99854, -0.0486483
2.95898, 0.998499, -0.0491138
2.98828, 0.998456, -0.0495961
3.01757, 0.998416, -0.0499789
3.04687, 0.998378, -0.0501767
3.07617, 0.998341, -0.0501602
3.10546, 0.998304, -0.050023
3.13476, 0.998266, -0.0500439
3.16406, 0.998221, -0.0505362
3.19335, 0.998169, -0.0515641
3.22265, 0.998114, -0.0529079
3.25195, 0.998065, -0.0542581
3.28124, 0.998026, -0.0553863
3.31054, 0.997993, -0.0562332
3.33984, 0.997959, -0.0569009
3.36913, 0.997915, -0.0575346
3.39843, 0.997865, -0.0581841
3.42773, 0.997818, -0.0587703
3.45702, 0.997783, -0.0591912
3.48632, 0.997762, -0.0594522
3.51562, 0.997751, -0.0596641
3.54491, 0.997741, -0.0599141
3.57421, 0.997729, -0.0602032
3.60351, 0.997709, -0.0605241
3.63281, 0.997673, -0.0609328
3.6621, 0.997614, -0.0615186
3.6914, 0.997535, -0.0623224
3.7207, 0.997452, -0.0632787
3.74999, 0.997381, -0.0642385
3.77929, 0.997329, -0.0650672
3.80859, 0.99729, -0.0657432
3.83788, 0.997248, -0.066392
3.86718, 0.997191, -0.0672157
3.89648, 0.997114, -0.0683123
3.92577, 0.997031, -0.0695233
3.95507, 0.996969, -0.0705168
3.98437, 0.996943, -0.0710823
4.01366, 0.996943, -0.0713169
4.04296, 0.996942, -0.071518
4.07226, 0.996918, -0.0719307
4.10155, 0.996859, -0.0725975
4.13085, 0.996769, -0.0734115
4.16015, 0.996655, -0.0742401
4.18944, 0.996533, -0.0749382
4.21874, 0.996439, -0.0752776
4.24804, 0.996411, -0.0750346
4.27734, 0.996457, -0.074295
4.30663, 0.996537, -0.0734966
4.33593, 0.996604, -0.0730039
4.36523, 0.99663, -0.0728863
4.39452, 0.996607, -0.0731321
4.42382, 0.996523, -0.073862
4.45312, 0.996372, -0.0752575
4.48241, 0.996172, -0.0772267
4.51171, 0.995976, -0.0792502
4.54101, 0.995831, -0.0807298
4.5703, 0.995756, -0.0813882
4.5996, 0.99574, -0.0813528
4.6289, 0.995751, -0.0810317
4.65819, 0.995754, -0.0808916
4.68749, 0.995724, -0.0812391
4.71679, 0.995659, -0.0821256
4.74608, 0.995571, -0.0833874
4.77538, 0.995475, -0.084761
