0, 0.00486861, 0
0.0292968, 0.00441671, 0
0.0585936, 0.00406226, 0
0.0878904, 0.00386491, 0
0.117187, 0.00383004, 0
0.146484, 0.00391895, 0
0.175781, 0.00407151, 0
0.205078, 0.0042228, 0
0.234375, 0.00431328, 0
0.263671, 0.00430818, 0
0.292968, 0.00422365, 0
0.322265, 0.00412553, 0
0.351562, 0.00408406, 0
0.380859, 0.00412399, 0
0.410155, 0.00422065, 0
0.439452, 0.00433441, 0
0.468749, 0.00443589, 0
0.498046, 0.00450455, 0
0.527343, 0.00452264, 0
0.55664, 0.00447934, 0
0.585936, 0.00437686, 0
0.615233, 0.00423375, 0
0.64453, 0.00408919, 0
0.673827, 0.0040011, 0
0.703124, 0.00402469, 0
0.73242, 0.00417937, 0
0.761717, 0.0044327, 0
0.791014, 0.00471617, 0
0.820311, 0.00495801, 0
0.849608, 0.00511002, 0
0.878904, 0.00516085, 0
0.908201, 0.00513761, 0
0.937498, 0.00509556, 0
0.966795, 0.00509765, 0
0.996092, 0.00518906, 0
1.02539, 0.00537346, 0
1.05469, 0.00560369, 0
1.08398, 0.00580384, 0
1.11328, 0.00591847, 0
1.14258, 0.00594995, 0
1.17187, 0.00594383, 0
1.20117, 0.00593372, 0
1.23047, 0.00590757, 0
1.25976, 0.00583514, 0
1.28906, 0.00571993, 0
1.31836, 0.00560768, 0
1.34765, 0.00554414, 0
1.37695, 0.00553824, 0
1.40625, 0.0055658, 0
1.43554, 0.00558952, 0
1.46484, 0.00556974, 0
1.49414, 0.00547918, 0
1.52343, 0.00533201, 0
1.55273, 0.00519846, 0
1.58203, 0.00517322, 0
1.61132, 0.00531284, 0
1.64062, 0.00559173, 0
1.66992, 0.00591302, 0
1.69922, 0.00616591, 0
1.72851, 0.00628718, 0
1.75781, 0.00628559, 0
1.78711, 0.00622017, 0
1.8164, 0.00615818, 0
1.8457, 0.0061439, 0
1.875, 0.00618695, 0
1.90429, 0.00626335, 0
1.93359, 0.00633127, 0
1.96289, 0.00636344, 0
1.99218, 0.00637174, 0
2.02148, 0.00639241, 0
2.05078, 0.00644384, 0
2.08007, 0.00650788, 0
2.10937, 0.00655812, 0
2.13867, 0.00659418, 0
2.16796, 0.00663185, 0
2.19726, 0.0066644, 0
2.22656, 0.00665916, 0
2.25585, 0.00660625, 0
2.28515, 0.00655502, 0
2.31445, 0.00658095, 0
2.34375, 0.00672062, 0
2.37304, 0.00695483, 0
2.40234, 0.00724464, 0
2.43164, 0.00755049, 0
2.46093, 0.00780849, 0
2.49023, 0.00792409, 0
2.51953, 0.00782728, 0
2.54882, 0.00754081, 0
2.57812, 0.00718263, 0
2.60742, 0.00689287, 0
2.63671, 0.00675022, 0
2.66601, 0.00674533, 0
2.69531, 0.00682153, 0
2.7246, 0.00693619, 0
2.7539, 0.00709052, 0
2.7832, 0.00731303, 0
2.81249, 0.00761452, 0
2.84179, 0.0079485, 0
2.87109, 0.00822054, 0
2.90038, 0.00835676, 0
2.92968, 0.00836424, 0
2.95898, 0.00830313, 0
2.98828, 0.00819547, 0
3.01757, 0.00798785, 0
3.04687, 0.00762488, 0
3.07617, 0.00715094, 0
3.10546, 0.006719, 0
3.13476, 0.00648905, 0
3.16406, 0.00651878, 0
3.19335, 0.00674892, 0
3.22265, 0.00707743, 0
3.25195, 0.00743258, 0
3.28124, 0.00778312, 0
3.31054, 0.0081066, 0
3.33984, 0.00836881, 0
3.36913, 0.00853327, 0
3.39843, 0.00858471, 0
3.42773, 0.0085471, 0
3.45702, 0.00848517, 0
3.48632, 0.00848111, 0
3.51562, 0.00858816, 0
3.54491, 0.00878505, 0
3.57421, 0.00896937, 0
3.60351, 0.00901223, 0
3.63281, 0.00885025, 0
3.6621, 0.00854866, 0
3.6914, 0.00827417, 0
3.7207, 0.00818368, 0
3.74999, 0.00831567, 0
3.77929, 0.00857829, 0
3.80859, 0.00883612, 0
3.83788, 0.00900862, 0
3.86718, 0.00910538, 0
3.89648, 0.00919753, 0
3.92577, 0.00936252, 0
3.95507, 0.00963353, 0
3.98437, 0.00997981, 0
4.01366, 0.0103307, 0
4.04296, 0.0106163, 0
4.07226, 0.0107778, 0
4.10155, 0.0107486, 0
4.13085, 0.010462, 0
4.16015, 0.0099116, 0
4.18944, 0.00920622, 0
4.21874, 0.00855462, 0
4.24804, 0.00817973, 0
4.27734, 0.00821057, 0
4.30663, 0.00859894, 0
4.33593, 0.00911456, 0
4.36523, 0.00946189, 0
4.39452, 0.00947187, 0
4.42382, 0.00921696, 0
4.45312, 0.00893268, 0
4.48241, 0.00881424, 0
4.51171, 0.00888569, 0
4.54101, 0.00904806, 0
4.5703, 0.00921395, 0
4.5996, 0.00937405, 0
4.6289, 0.00956157, 0
4.65819, 0.00979645, 0
4.68749, 0.0100706, 0
4.71679, 0.0103551, 0
4.74608, 0.0105964, 0
4.77538, 0.010714, 0
4.80468, 0.0106332, 0
4.83397, 0.0103442, 0
4.86327, 0.00993833, 0
4.89257, 0.00957252, 0
4.92187, 0.00938224, 0
4.95116, 0.00941307, 0
4.98046, 0.00962343, 0
5.00976, 0.00993895, 0
5.03905, 0.0102964, 0
5.06835, 0.0106416, 0
5.09765, 0.0109014, 0
5.12694, 0.0109814, 0
5.15624, 0.0108106, 0
5.18554, 0.0104044, 0
5.21483, 0.0098853, 0
5.24413, 0.0094299, 0
5.27343, 0.00917873, 0
5.30272, 0.00917713, 0
5.33202, 0.00938119, 0
5.36132, 0.00970702, 0
5.39061, 0.0100785, 0
5.41991, 0.010446, 0
5.44921, 0.0107808, 0
5.4785, 0.0110643, 0
5.5078, 0.0112827, 0
5.5371, 0.0114257, 0
5.5664, 0.0114951, 0
5.59569, 0.0115219, 0
5.62499, 0.0115649, 0
5.65429, 0.0116737, 0
5.68358, 0.0118519, 0
5.71288, 0.0120629, 0
5.74218, 0.0122569, 0
5.77147, 0.0123679, 0
5.80077, 0.0123015, 0
5.83007, 0.0119827, 0
5.85936, 0.0114542, 0
5.88866, 0.0109066, 0
5.91796, 0.0105709, 0
5.94725, 0.0105592, 0
5.97655, 0.0108102, 0
6.00585, 0.0111729, 0
6.03514, 0.0115238, 0
6.06444, 0.0118137, 0
6.09374, 0.0120379, 0
6.12303, 0.0121866, 0
6.15233, 0.0122264, 0
6.18163, 0.0121246, 0
6.21093, 0.0118977, 0
6.24022, 0.0116394, 0
6.26952, 0.0114944, 0
6.29882, 0.0115933, 0
6.32811, 0.012002, 0
6.35741, 0.0127021, 0
6.38671, 0.013578, 0
6.416, 0.0144097, 0
6.4453, 0.0149203, 0
6.4746, 0.0149033, 0
6.50389, 0.0143579, 0
6.53319, 0.0135125, 0
6.56249, 0.0126888, 0
6.59178, 0.0121147, 0
6.62108, 0.0118458, 0
6.65038, 0.0118283, 0
6.67967, 0.0119876, 0
6.70897, 0.0122552, 0
6.73827, 0.0125704, 0
6.76756, 0.012906, 0
6.79686, 0.01327, 0
6.82616, 0.0136372, 0
6.85546, 0.0138965, 0
6.88475, 0.0139313, 0
6.91405, 0.0137632, 0
6.94335, 0.0135572, 0
6.97264, 0.0134548, 0
7.00194, 0.013439, 0
7.03124, 0.0133982, 0
7.06053, 0.013288, 0
7.08983, 0.0131749, 0
7.11913, 0.0131314, 0
7.14842, 0.0131391, 0
7.17772, 0.0131184, 0
7.20702, 0.0130181, 0
7.23631, 0.0128456, 0
7.26561, 0.0126341, 0
7.29491, 0.0124222, 0
7.3242, 0.0122686, 0
7.3535, 0.0122438, 0
7.3828, 0.0123749, 0
7.41209, 0.0126005, 0
7.44139, 0.0127976, 0
7.47069, 0.0128681, 0
7.49999, 0.0128046, 0
7.52928, 0.0126738, 0
7.55858, 0.0125429, 0
7.58788, 0.0124241, 0
7.61717, 0.0122853, 0
7.64647, 0.0121062, 0
7.67577, 0.011918, 0
7.70506, 0.0117806, 0
7.73436, 0.0117314, 0
7.76366, 0.0117876, 0
7.79295, 0.0120048, 0
7.82225, 0.0124755, 0
7.85155, 0.0132083, 0
7.88084, 0.0140266, 0
7.91014, 0.0146558, 0
7.93944, 0.0149375, 0
7.96873, 0.0149297, 0
7.99803, 0.0147909, 0
8.02733, 0.0146043, 0
8.05662, 0.0143407, 0
8.08592, 0.0139524, 0
8.11522, 0.0134634, 0
8.14451, 0.012976, 0
8.17381, 0.0126169, 0
8.20311, 0.0124653, 0
8.23241, 0.0125019, 0
8.2617, 0.0126128, 0
8.291, 0.0126587, 0
8.3203, 0.0125622, 0
8.34959, 0.0123458, 0
8.37889, 0.0120798, 0
8.40819, 0.0117916, 0
8.43748, 0.0114406, 0
8.46678, 0.0110002, 0
8.49608, 0.0105464, 0
8.52537, 0.0102332, 0
8.55467, 0.0101704, 0
8.58397, 0.010335, 0
8.61326, 0.0105994, 0
8.64256, 0.010836, 0
8.67186, 0.0109964, 0
8.70115, 0.0111174, 0
8.73045, 0.0112749, 0
8.75975, 0.0115276, 0
8.78904, 0.0118805, 0
8.81834, 0.0122766, 0
8.84764, 0.0126192, 0
8.87694, 0.0128189, 0
8.90623, 0.0128377, 0
8.93553, 0.0126943, 0
8.96483, 0.0124342, 0
8.99412, 0.0121096, 0
9.02342, 0.0117921, 0
9.05272, 0.0115709, 0
9.08201, 0.0114983, 0
