0, -0.931084, 0.38004
0.0292968, -0.931084, 0.38004
0.0585936, -0.931084, 0.38004
0.0878904, -0.931084, 0.38004
0.117187, -0.931084, 0.38004
0.146484, -0.664639, 0.40309
0.175781, -0.710655, 0.423175
0.205078, -0.790085, 0.459863
0.234375, -0.797533, 0.453535
0.263671, -0.881353, 0.492819
0.292968, -0.822298, 0.454429
0.322265, -0.803766, 0.443669
0.351562, -0.807562, 0.448612
0.380859, -0.817265, 0.459967
0.410155, -0.829609, 0.472825
0.439452, -0.827247, 0.475944
0.468749, -0.823143, 0.4759
0.498046, -0.81997, 0.474828
0.527343, -0.813874, 0.470607
0.55664, -0.829133, 0.479
0.585936, -0.822376, 0.475775
0.615233, -0.81442, 0.474136
0.64453, -0.817751, 0.480122
0.673827, -0.819675, 0.485255
0.703124, -0.810685, 0.483198
0.73242, -0.824472, 0.494771
0.761717, -0.822554, 0.496703
0.791014, -0.825033, 0.500582
0.820311, -0.818516, 0.496424
0.849608, -0.820533, 0.493263
0.878904, -0.819817, 0.486179
0.908201, -0.819482, 0.480533
0.937498, -0.827574, 0.48372
0.966795, -0.820527, 0.482271
0.996092, -0.824239, 0.48764
1.02539, -0.82637, 0.489369
1.05469, -0.829597, 0.488802
1.08398, -0.833738, 0.487552
1.11328, -0.829315, 0.482434
1.14258, -0.829653, 0.482165
1.17187, -0.829563, 0.483411
1.20117, -0.825862, 0.483122
1.23047, -0.824094, 0.483759
1.25976, -0.823952, 0.486088
1.28906, -0.824106, 0.490828
1.31836, -0.820075, 0.49477
1.34765, -0.818501, 0.498723
1.37695, -0.8197, 0.499027
1.40625, -0.820752, 0.491971
1.43554, -0.825683, 0.48139
1.46484, -0.83058, 0.468619
1.49414, -0.837292, 0.457858
1.52343, -0.841724, 0.44821
1.55273, -0.845107, 0.440257
1.58203, -0.84779, 0.434272
1.61132, -0.848869, 0.430896
1.64062, -0.848974, 0.432508
1.66992, -0.84673, 0.439705
1.69922, -0.841249, 0.451978
1.72851, -0.833724, 0.467798
1.75781, -0.826184, 0.483446
1.78711, -0.820622, 0.494322
1.8164, -0.818872, 0.498348
1.8457, -0.817718, 0.495253
1.875, -0.81923, 0.490628
1.90429, -0.820364, 0.486575
1.93359, -0.821583, 0.484212
1.96289, -0.821275, 0.48218
1.99218, -0.82231, 0.481833
2.02148, -0.823818, 0.483328
2.05078, -0.822591, 0.48529
2.08007, -0.823222, 0.489325
2.10937, -0.823843, 0.491254
2.13867, -0.825736, 0.489248
2.16796, -0.828841, 0.483891
2.19726, -0.832465, 0.478492
2.22656, -0.836013, 0.475702
2.25585, -0.838027, 0.474591
2.28515, -0.838639, 0.472678
2.31445, -0.839438, 0.469232
2.34375, -0.841276, 0.466205
2.37304, -0.842067, 0.465995
2.40234, -0.839882, 0.469197
2.43164, -0.837001, 0.475115
2.46093, -0.8335, 0.480152
2.49023, -0.833006, 0.48338
2.51953, -0.832485, 0.482202
2.54882, -0.833617, 0.477703
2.57812, -0.836639, 0.471028
2.60742, -0.838564, 0.463028
2.63671, -0.841718, 0.458935
2.66601, -0.841282, 0.458876
2.69531, -0.839394, 0.463849
2.7246, -0.835854, 0.471117
2.7539, -0.832798, 0.478435
2.7832, -0.83042, 0.483558
2.81249, -0.830845, 0.486689
2.84179, -0.832024, 0.486831
2.87109, -0.833024, 0.4851
2.90038, -0.833618, 0.482889
2.92968, -0.832877, 0.480833
2.95898, -0.831553, 0.479566
2.98828, -0.830593, 0.478875
3.01757, -0.829793, 0.477404
3.04687, -0.829397, 0.474139
3.07617, -0.828585, 0.467903
3.10546, -0.828601, 0.460245
3.13476, -0.829317, 0.454501
3.16406, -0.829028, 0.453736
3.19335, -0.827775, 0.458717
3.22265, -0.825697, 0.466645
3.25195, -0.824947, 0.474955
3.28124, -0.824784, 0.480937
3.31054, -0.825402, 0.484487
3.33984, -0.825455, 0.48616
3.36913, -0.824528, 0.487203
3.39843, -0.823663, 0.488236
3.42773, -0.822797, 0.48812
3.45702, -0.823466, 0.48665
3.48632, -0.825172, 0.483839
3.51562, -0.82765, 0.48115
3.54491, -0.830252, 0.479418
3.57421, -0.832264, 0.478334
3.60351, -0.83332, 0.477375
3.63281, -0.833641, 0.476634
3.6621, -0.832582, 0.476327
3.6914, -0.83069, 0.477194
3.7207, -0.828265, 0.479254
3.74999, -0.826474, 0.482049
3.77929, -0.825894, 0.484672
3.80859, -0.826088, 0.486375
3.83788, -0.826152, 0.487724
3.86718, -0.825938, 0.490222
3.89648, -0.823985, 0.493794
3.92577, -0.822208, 0.49819
3.95507, -0.821465, 0.501101
3.98437, -0.82274, 0.501663
4.01366, -0.825309, 0.500399
4.04296, -0.827815, 0.499216
4.07226, -0.828813, 0.499108
4.10155, -0.827925, 0.500118
4.13085, -0.825358, 0.501262
4.16015, -0.82216, 0.501555
4.18944, -0.818873, 0.499746
4.21874, -0.818107, 0.495459
4.24804, -0.820434, 0.487722
4.27734, -0.826366, 0.478649
4.30663, -0.833091, 0.471016
4.33593, -0.83843, 0.466227
4.36523, -0.841465, 0.463688
4.39452, -0.842047, 0.462464
4.42382, -0.840202, 0.463234
4.45312, -0.835696, 0.467348
4.48241, -0.829358, 0.474938
4.51171, -0.823062, 0.483032
4.54101, -0.81948, 0.488144
4.5703, -0.819195, 0.48799
4.5996, -0.821878, 0.483344
4.6289, -0.825901, 0.476758
4.65819, -0.829756, 0.471358
4.68749, -0.831767, 0.468994
4.71679, -0.832308, 0.470458
4.74608, -0.831259, 0.47456
4.77538, -0.830012, 0.479908
4.80468, -0.828571, 0.48434
4.83397, -0.827785, 0.486915
4.86327, -0.827269, 0.487438
4.89257, -0.82619, 0.486424
4.92187, -0.82519, 0.484899
4.95116, -0.824497, 0.482536
4.98046, -0.825592, 0.479259
5.00976, -0.828617, 0.474973
5.03905, -0.832624, 0.470221
5.06835, -0.836719, 0.465777
5.09765, -0.840041, 0.462084
5.12694, -0.842049, 0.459721
5.15624, -0.842044, 0.459202
5.18554, -0.839613, 0.460732
5.21483, -0.835661, 0.463394
5.24413, -0.832214, 0.464933
5.27343, -0.831457, 0.463252
5.30272, -0.834148, 0.458586
5.33202, -0.838017, 0.453286
5.36132, -0.841041, 0.45072
5.39061, -0.841789, 0.452645
5.41991, -0.840251, 0.458551
5.44921, -0.837375, 0.466287
5.4785, -0.834412, 0.473679
5.5078, -0.831728, 0.479482
5.5371, -0.828999, 0.483571
5.5664, -0.826526, 0.486375
5.59569, -0.825354, 0.487991
5.62499, -0.825716, 0.4875
5.65429, -0.827798, 0.485009
5.68358, -0.830291, 0.481425
5.71288, -0.832384, 0.478703
5.74218, -0.833223, 0.477945
5.77147, -0.832894, 0.47915
5.80077, -0.83152, 0.481028
5.83007, -0.829616, 0.481619
5.85936, -0.82831, 0.479349
5.88866, -0.828471, 0.473864
5.91796, -0.830613, 0.467521
5.94725, -0.833571, 0.463586
5.97655, -0.835626, 0.463314
6.00585, -0.836422, 0.465558
6.03514, -0.836216, 0.468598
6.06444, -0.835249, 0.472106
6.09374, -0.833742, 0.476778
6.12303, -0.831108, 0.482491
6.15233, -0.828121, 0.488263
6.18163, -0.8257, 0.491632
6.21093, -0.824941, 0.490238
6.24022, -0.826455, 0.483906
