3.7207, 530.564, 0.41636, -0.728666
3.74999, 529.793, 0.409365, -0.731688
3.77929, 529.98, 0.406662, -0.736221
3.80859, 530.457, 0.406942, -0.740029
3.83788, 530.761, 0.406277, -0.744341
3.86718, 530.953, 0.404541, -0.750183
3.89648, 530.214, 0.396449, -0.755375
3.92577, 529.531, 0.38996, -0.762246
3.95507, 529.04, 0.388028, -0.765658
3.98437, 529.323, 0.390832, -0.769822
4.01366, 530.142, 0.398938, -0.771541
4.04296, 531.249, 0.405217, -0.775812
4.07226, 531.931, 0.407336, -0.777221
4.10155, 531.942, 0.403761, -0.779141
4.13085, 530.941, 0.397592, -0.77496
4.16015, 529.023, 0.39014, -0.767497
4.18944, 525.864, 0.382969, -0.7549
4.21874, 522.595, 0.384532, -0.743467
4.24804, 519.665, 0.394134, -0.731095
4.27734, 518.642, 0.412969, -0.721235
4.30663, 519.467, 0.431345, -0.719743
4.33593, 521.197, 0.446414, -0.719566
4.36523, 522.719, 0.455606, -0.720893
4.39452, 523.071, 0.457652, -0.719112
4.42382, 522.213, 0.452623, -0.717572
4.45312, 520.473, 0.440436, -0.716563
4.48241, 518.775, 0.422548, -0.71999
4.51171, 517.457, 0.402631, -0.725129
4.54101, 516.635, 0.39195, -0.729008
4.5703, 515.559, 0.389489, -0.728334
4.5996, 514.119, 0.399299, -0.723157
4.6289, 512.338, 0.41289, -0.716075
4.65819, 510.603, 0.424634, -0.711575
4.68749, 509.041, 0.431171, -0.710217
4.71679, 508.27, 0.430796, -0.715417
4.74608, 508.063, 0.426313, -0.722474
4.77538, 508.567, 0.421481, -0.73231
4.80468, 508.883, 0.414991, -0.740061
4.83397, 508.665, 0.411146, -0.745902
4.86327, 507.401, 0.411107, -0.745192
4.89257, 504.762, 0.408893, -0.74105
4.92187, 501.487, 0.40656, -0.734731
4.95116, 498.012, 0.406622, -0.726254
4.98046, 495.268, 0.410313, -0.719812
5.00976, 493.34, 0.4201, -0.716677
5.03905, 491.928, 0.431491, -0.714743
5.06835, 490.851, 0.444041, -0.713073
5.09765, 489.876, 0.453004, -0.711667
5.12694, 489.047, 0.459794, -0.711174
5.15624, 488.139, 0.459528, -0.709992
5.18554, 486.815, 0.453703, -0.708183
5.21483, 484.775, 0.441529, -0.706519
5.24413, 481.952, 0.43319, -0.702146
5.27343, 478.664, 0.433283, -0.695587
5.30272, 475.55, 0.442074, -0.690794
5.33202, 472.788, 0.454106, -0.686678
5.36132, 470.721, 0.462934, -0.686897
5.39061, 469.329, 0.463402, -0.693365
5.41991, 468.373, 0.455532, -0.704452
5.44921, 467.513, 0.444106, -0.716412
5.4785, 466.463, 0.433277, -0.727815
5.5078, 464.861, 0.423951, -0.735977
5.5371, 462.522, 0.415275, -0.739797
5.5664, 459.751, 0.407167, -0.74101
5.59569, 457.192, 0.403579, -0.742312
5.62499, 454.824, 0.404666, -0.741998
5.65429, 452.874, 0.410844, -0.740431
5.68358, 451.101, 0.419009, -0.736945
5.71288, 449.619, 0.425459, -0.734912
5.74218, 448.336, 0.428242, -0.734919
5.77147, 447.241, 0.427559, -0.737154
5.80077, 445.978, 0.422995, -0.738565
5.83007, 444.028, 0.418045, -0.735895
5.85936, 441.085, 0.416972, -0.727676
5.88866, 437.191, 0.419915, -0.71476
5.91796, 433.274, 0.427419, -0.704181
5.94725, 430.129, 0.436633, -0.701418
5.97655, 427.844, 0.442066, -0.705557
6.00585, 426.105, 0.443003, -0.713328
6.03514, 424.431, 0.441059, -0.719174
6.06444, 422.675, 0.437129, -0.725771
6.09374, 420.908, 0.431185, -0.734705
6.12303, 418.951, 0.421559, -0.741351
6.15233, 417.028, 0.411495, -0.7489
6.18163, 415.057, 0.404028, -0.751341
6.21093, 412.968, 0.403052, -0.745598
6.24022, 410.894, 0.410493, -0.734184
6.26952, 408.986, 0.421969, -0.721373
6.29882, 407.458, 0.428457, -0.711531
6.32811, 406.288, 0.43188, -0.71384
6.35741, 405.374, 0.43182, -0.726191
6.38671, 404.453, 0.431086, -0.738209
6.416, 403.368, 0.430618, -0.747734
6.4453, 402.107, 0.429493, -0.751791
6.4746, 400.393, 0.427721, -0.751519
6.50389, 398.208, 0.422866, -0.742553
6.53319, 395.505, 0.420031, -0.733465
6.56249, 392.559, 0.417421, -0.726981
6.59178, 389.637, 0.415523, -0.725433
6.62108, 387.062, 0.411138, -0.726008
6.65038, 384.831, 0.40644, -0.728257
6.67967, 383.018, 0.401883, -0.731362
6.70897, 381.553, 0.399108, -0.737527
6.73827, 380.378, 0.396769, -0.743916
6.76756, 379.125, 0.395917, -0.749577
6.79686, 377.642, 0.398433, -0.755935
6.82616, 375.945, 0.402051, -0.759827
6.85546, 374.003, 0.404515, -0.758787
6.88475, 372.003, 0.409678, -0.749793
6.91405, 369.977, 0.414223, -0.739389
6.94335, 368.2, 0.419547, -0.729117
6.97264, 366.823, 0.422426, -0.726081
7.00194, 365.736, 0.421194, -0.730783
7.03124, 364.557, 0.418168, -0.731977
7.06053, 362.928, 0.414177, -0.734656
7.08983, 360.841, 0.411096, -0.731857
7.11913, 358.473, 0.410187, -0.727574
7.14842, 356.107, 0.4084, -0.728929
7.17772, 353.812, 0.404923, -0.730507
7.20702, 351.639, 0.400572, -0.731782
7.23631, 349.616, 0.397058, -0.734704
7.26561, 347.742, 0.39814, -0.738255
7.29491, 345.808, 0.396835, -0.742808
7.3242, 343.523, 0.39589, -0.747985
7.3535, 340.781, 0.39213, -0.746729
7.3828, 337.881, 0.388294, -0.749858
