6.19009e-20, -0.00101092, -nan
0.000175544, -0.00099556, -nan
0.000345754, -0.000949952, -nan
0.000505459, -0.000875481, -nan
0.000649806, -0.000774408, -nan
0.000774408, -0.000649806, -nan
0.000875481, -0.000505459, -nan
0.000949952, -0.000345754, -nan
0.00099556, -0.000175544, -nan
0.00101092, 0, -nan
0.00099556, 0.000175544, -nan
0.000949952, 0.000345754, -nan
0.000875481, 0.000505459, -nan
0.000774408, 0.000649806, -nan
0.000649806, 0.000774408, -nan
0.000505459, 0.000875481, -nan
0.000345754, 0.000949952, -nan
0.000175544, 0.00099556, -nan
6.19009e-20, 0.00101092, -nan
-0.000175544, 0.00099556, -nan
-0.000345754, 0.000949952, -nan
-0.000505459, 0.000875481, -nan
-0.000649806, 0.000774408, -nan
-0.000774408, 0.000649806, -nan
-0.000875481, 0.000505459, -nan
-0.000949952, 0.000345754, -nan
-0.00099556, 0.000175544, -nan
-0.00101092, -1.23802e-19, -nan

-0.00101276, -1.24027e-19, -nan
-0.000997375, -0.000175864, -nan
-0.000951684, -0.000346385, -nan
-0.000877077, -0.00050638, -nan
-0.00077582, -0.00065099, -nan
-0.00065099, -0.00077582, -nan
-0.00050638, -0.000877077, -nan
-0.000346385, -0.000951684, -nan
-0.000175864, -0.000997375, -nan
6.20137e-20, -0.00101276, -nan
0.000175864, -0.000997375, -nan
0.000346385, -0.000951684, -nan
0.00050638, -0.000877077, -nan
0.00065099, -0.00077582, -nan
0.00077582, -0.00065099, -nan
0.000877077, -0.00050638, -nan
0.000951684, -0.000346385, -nan
0.000997375, -0.000175864, -nan
0.00101276, 0, -nan
0.000997375, 0.000175864, -nan
0.000951684, 0.000346385, -nan
0.000877077, 0.00050638, -nan
0.00077582, 0.00065099, -nan
0.00065099, 0.00077582, -nan
0.00050638, 0.000877077, -nan
0.000346385, 0.000951684, -nan
0.000175864, 0.000997375, -nan
6.20137e-20, 0.00101276, -nan
-0.000175864, 0.000997375, -nan
-0.000346385, 0.000951684, -nan
-0.00050638, 0.000877077, -nan
-0.00065099, 0.00077582, -nan
-0.00077582, 0.00065099, -nan
-0.000877077, 0.00050638, -nan
-0.000951684, 0.000346385, -nan
-0.000997375, 0.000175864, -nan
-0.00101276, -1.24027e-19, -nan

-0.00101461, -1.24254e-19, -nan
-0.000999196, -0.000176185, -nan
-0.000953422, -0.000347017, -nan
-0.000878678, -0.000507305, -nan
-0.000777237, -0.000652179, -nan
-0.000652179, -0.000777237, -nan
-0.000507305, -0.000878678, -nan
-0.000347017, -0.000953422, -nan
-0.000176185, -0.000999196, -nan
6.2127e-20, -0.00101461, -nan
0.000176185, -0.000999196, -nan
0.000347017, -0.000953422, -nan
0.000507305, -0.000878678, -nan
0.000652179, -0.000777237, -nan
0.000777237, -0.000652179, -nan
0.000878678, -0.000507305, -nan
0.000953422, -0.000347017, -nan
0.000999196, -0.000176185, -nan
0.00101461, 0, -nan
0.000999196, 0.000176185, -nan
0.000953422, 0.000347017, -nan
0.000878678, 0.000507305, -nan
0.000777237, 0.000652179, -nan
0.000652179, 0.000777237, -nan
0.000507305, 0.000878678, -nan
0.000347017, 0.000953422, -nan
0.000176185, 0.000999196, -nan
6.2127e-20, 0.00101461, -nan
-0.000176185, 0.000999196, -nan
-0.000347017, 0.000953422, -nan
-0.000507305, 0.000878678, -nan
-0.000652179, 0.000777237, -nan
-0.000777237, 0.000652179, -nan
-0.000878678, 0.000507305, -nan
-0.000953422, 0.000347017, -nan
-0.000999196, 0.000176185, -nan
-0.00101461, -1.24254e-19, -nan

-0.00101647, -1.24481e-19, -nan
-0.00100102, -0.000176508, -nan
-0.000955166, -0.000347652, -nan
-0.000880286, -0.000508233, -nan
-0.000778659, -0.000653372, -nan
-0.000653372, -0.000778659, -nan
-0.000508233, -0.000880286, -nan
-0.000347652, -0.000955166, -nan
-0.000176508, -0.00100102, -nan
6.22406e-20, -0.00101647, -nan
0.000176508, -0.00100102, -nan
0.000347652, -0.000955166, -nan
0.000508233, -0.000880286, -nan
0.000653372, -0.000778659, -nan
0.000778659, -0.000653372, -nan
0.000880286, -0.000508233, -nan
0.000955166, -0.000347652, -nan
0.00100102, -0.000176508, -nan
0.00101647, 0, -nan
0.00100102, 0.000176508, -nan
0.000955166, 0.000347652, -nan
0.000880286, 0.000508233, -nan
0.000778659, 0.000653372, -nan
0.000653372, 0.000778659, -nan
0.000508233, 0.000880286, -nan
0.000347652, 0.000955166, -nan
0.000176508, 0.00100102, -nan
6.22406e-20, 0.00101647, -nan
-0.000176508, 0.00100102, -nan
-0.000347652, 0.000955166, -nan
-0.000508233, 0.000880286, -nan
-0.000653372, 0.000778659, -nan
-0.000778659, 0.000653372, -nan
-0.000880286, 0.000508233, -nan
-0.000955166, 0.000347652, -nan
-0.00100102, 0.000176508, -nan
-0.00101647, -1.24481e-19, -nan

-0.00101833, -1.24709e-19, -nan
-0.00100286, -0.000176831, -nan
-0.000956917, -0.000348289, -nan
-0.0008819, -0.000509165, -nan
-0.000780086, -0.00065457, -nan
-0.00065457, -0.000780086, -nan
-0.000509165, -0.0008819, -nan
-0.000348289, -0.000956917, -nan
-0.000176831, -0.00100286, -nan
6.23547e-20, -0.00101833, -nan
0.000176831, -0.00100286, -nan
0.000348289, -0.000956917, -nan
0.000509165, -0.0008819, -nan
0.00065457, -0.000780086, -nan
0.000780086, -0.00065457, -nan
0.0008819, -0.000509165, -nan
0.000956917, -0.000348289, -nan
0.00100286, -0.000176831, -nan
0.00101833, 0, -nan
0.00100286, 0.000176831, -nan
0.000956917, 0.000348289, -nan
0.0008819, 0.000509165, -nan
0.000780086, 0.00065457, -nan
0.00065457, 0.000780086, -nan
0.000509165, 0.0008819, -nan
0.000348289, 0.000956917, -nan
0.000176831, 0.00100286, -nan
6.23547e-20, 0.00101833, -nan
-0.000176831, 0.00100286, -nan
-0.000348289, 0.000956917, -nan
-0.000509165, 0.0008819, -nan
-0.00065457, 0.000780086, -nan
-0.000780086, 0.00065457, -nan
-0.0008819, 0.000509165, -nan
-0.000956917, 0.000348289, -nan
-0.00100286, 0.000176831, -nan
-0.00101833, -1.24709e-19, -nan

-0.0010202, -1.24938e-19, -nan
-0.0010047, -0.000177156, -nan
-0.000958674, -0.000348929, -nan
-0.000883519, -0.0005101, -nan
-0.000781519, -0.000655772, -nan
-0.000655772, -0.000781519, -nan
-0.0005101, -0.000883519, -nan
-0.000348929, -0.000958674, -nan
-0.000177156, -0.0010047, -nan
6.24692e-20, -0.0010202, -nan
0.000177156, -0.0010047, -nan
0.000348929, -0.000958674, -nan
0.0005101, -0.000883519, -nan
0.000655772, -0.000781519, -nan
0.000781519, -0.000655772, -nan
0.000883519, -0.0005101, -nan
0.000958674, -0.000348929, -nan
0.0010047, -0.000177156, -nan
0.0010202, 0, -nan
0.0010047, 0.000177156, -nan
0.000958674, 0.000348929, -nan
0.000883519, 0.0005101, -nan
0.000781519, 0.000655772, -nan
0.000655772, 0.000781519, -nan
0.0005101, 0.000883519, -nan
0.000348929, 0.000958674, -nan
0.000177156, 0.0010047, -nan
6.24692e-20, 0.0010202, -nan
-0.000177156, 0.0010047, -nan
-0.000348929, 0.000958674, -nan
-0.0005101, 0.000883519, -nan
-0.000655772, 0.000781519, -nan
-0.000781519, 0.000655772, -nan
-0.000883519, 0.0005101, -nan
-0.000958674, 0.000348929, -nan
-0.0010047, 0.000177156, -nan
-0.0010202, -1.24938e-19, -nan

-0.00102208, -1.25168e-19, -nan
-0.00100655, -0.000177482, -nan
-0.000960438, -0.000349571, -nan
-0.000885145, -0.000511038, -nan
-0.000782956, -0.000656978, -nan
-0.000656978, -0.000782956, -nan
-0.000511038, -0.000885145, -nan
-0.000349571, -0.000960438, -nan
-0.000177482, -0.00100655, -nan
6.25842e-20, -0.00102208, -nan
0.000177482, -0.00100655, -nan
0.000349571, -0.000960438, -nan
0.000511038, -0.000885145, -nan
0.000656978, -0.000782956, -nan
0.000782956, -0.000656978, -nan
0.000885145, -0.000511038, -nan
0.000960438, -0.000349571, -nan
0.00100655, -0.000177482, -nan
0.00102208, 0, -nan
0.00100655, 0.000177482, -nan
0.000960438, 0.000349571, -nan
0.000885145, 0.000511038, -nan
0.000782956, 0.000656978, -nan
0.000656978, 0.000782956, -nan
0.000511038, 0.000885145, -nan
0.000349571, 0.000960438, -nan
0.000177482, 0.00100655, -nan
6.25842e-20, 0.00102208, -nan
-0.000177482, 0.00100655, -nan
-0.000349571, 0.000960438, -nan
-0.000511038, 0.000885145, -nan
-0.000656978, 0.000782956, -nan
-0.000782956, 0.000656978, -nan
-0.000885145, 0.000511038, -nan
-0.000960438, 0.000349571, -nan
-0.00100655, 0.000177482, -nan
-0.00102208, -1.25168e-19, -nan

-0.00102396, -1.25399e-19, -nan
-0.0010084, -0.000177809, -nan
-0.000962208, -0.000350215, -nan
-0.000886776, -0.00051198, -nan
-0.000784399, -0.000658189, -nan
-0.000658189, -0.000784399, -nan
-0.00051198, -0.000886776, -nan
-0.000350215, -0.000962208, -nan
-0.000177809, -0.0010084, -nan
6.26995e-20, -0.00102396, -nan
0.000177809, -0.0010084, -nan
0.000350215, -0.000962208, -nan
0.00051198, -0.000886776, -nan
0.000658189, -0.000784399, -nan
0.000784399, -0.000658189, -nan
0.000886776, -0.00051198, -nan
0.000962208, -0.000350215, -nan
0.0010084, -0.000177809, -nan
0.00102396, 0, -nan
0.0010084, 0.000177809, -nan
0.000962208, 0.000350215, -nan
0.000886776, 0.00051198, -nan
0.000784399, 0.000658189, -nan
0.000658189, 0.000784399, -nan
0.00051198, 0.000886776, -nan
0.000350215, 0.000962208, -nan
0.000177809, 0.0010084, -nan
6.26995e-20, 0.00102396, -nan
-0.000177809, 0.0010084, -nan
-0.000350215, 0.000962208, -nan
-0.00051198, 0.000886776, -nan
-0.000658189, 0.000784399, -nan
-0.000784399, 0.000658189, -nan
-0.000886776, 0.00051198, -nan
-0.000962208, 0.000350215, -nan
-0.0010084, 0.000177809, -nan
-0.00102396, -1.25399e-19, -nan

-0.00102585, -1.25631e-19, -nan
-0.00101027, -0.000178137, -nan
-0.000963985, -0.000350862, -nan
-0.000888413, -0.000512926, -nan
-0.000785848, -0.000659405, -nan
-0.000659405, -0.000785848, -nan
-0.000512926, -0.000888413, -nan
-0.000350862, -0.000963985, -nan
-0.000178137, -0.00101027, -nan
6.28153e-20, -0.00102585, -nan
0.000178137, -0.00101027, -nan
0.000350862, -0.000963985, -nan
0.000512926, -0.000888413, -nan
0.000659405, -0.000785848, -nan
0.000785848, -0.000659405, -nan
0.000888413, -0.000512926, -nan
0.000963985, -0.000350862, -nan
0.00101027, -0.000178137, -nan
0.00102585, 0, -nan
0.00101027, 0.000178137, -nan
0.000963985, 0.000350862, -nan
0.000888413, 0.000512926, -nan
0.000785848, 0.000659405, -nan
0.000659405, 0.000785848, -nan
0.000512926, 0.000888413, -nan
0.000350862, 0.000963985, -nan
0.000178137, 0.00101027, -nan
6.28153e-20, 0.00102585, -nan
-0.000178137, 0.00101027, -nan
-0.000350862, 0.000963985, -nan
-0.000512926, 0.000888413, -nan
-0.000659405, 0.000785848, -nan
-0.000785848, 0.000659405, -nan
-0.000888413, 0.000512926, -nan
-0.000963985, 0.000350862, -nan
-0.00101027, 0.000178137, -nan
-0.00102585, -1.25631e-19, -nan

-0.00102775, -1.25863e-19, -nan
-0.00101214, -0.000178467, -nan
-0.000965768, -0.000351511, -nan
-0.000890057, -0.000513875, -nan
-0.000787302, -0.000660624, -nan
-0.000660624, -0.000787302, -nan
-0.000513875, -0.000890057, -nan
-0.000351511, -0.000965768, -nan
-0.000178467, -0.00101214, -nan
6.29315e-20, -0.00102775, -nan
0.000178467, -0.00101214, -nan
0.000351511, -0.000965768, -nan
0.000513875, -0.000890057, -nan
0.000660624, -0.000787302, -nan
0.000787302, -0.000660624, -nan
0.000890057, -0.000513875, -nan
0.000965768, -0.000351511, -nan
0.00101214, -0.000178467, -nan
0.00102775, 0, -nan
0.00101214, 0.000178467, -nan
0.000965768, 0.000351511, -nan
0.000890057, 0.000513875, -nan
0.000787302, 0.000660624, -nan
0.000660624, 0.000787302, -nan
0.000513875, 0.000890057, -nan
0.000351511, 0.000965768, -nan
0.000178467, 0.00101214, -nan
6.29315e-20, 0.00102775, -nan
-0.000178467, 0.00101214, -nan
-0.000351511, 0.000965768, -nan
-0.000513875, 0.000890057, -nan
-0.000660624, 0.000787302, -nan
-0.000787302, 0.000660624, -nan
-0.000890057, 0.000513875, -nan
-0.000965768, 0.000351511, -nan
-0.00101214, 0.000178467, -nan
-0.00102775, -1.25863e-19, -nan

-0.00102965, -1.26096e-19, -nan
-0.00101401, -0.000178798, -nan
-0.000967558, -0.000352162, -nan
-0.000891707, -0.000514827, -nan
-0.000788761, -0.000661849, -nan
-0.000661849, -0.000788761, -nan
-0.000514827, -0.000891707, -nan
-0.000352162, -0.000967558, -nan
-0.000178798, -0.00101401, -nan
6.30481e-20, -0.00102965, -nan
0.000178798, -0.00101401, -nan
0.000352162, -0.000967558, -nan
0.000514827, -0.000891707, -nan
0.000661849, -0.000788761, -nan
0.000788761, -0.000661849, -nan
0.000891707, -0.000514827, -nan
0.000967558, -0.000352162, -nan
0.00101401, -0.000178798, -nan
0.00102965, 0, -nan
0.00101401, 0.000178798, -nan
0.000967558, 0.000352162, -nan
0.000891707, 0.000514827, -nan
0.000788761, 0.000661849, -nan
0.000661849, 0.000788761, -nan
0.000514827, 0.000891707, -nan
0.000352162, 0.000967558, -nan
0.000178798, 0.00101401, -nan
6.30481e-20, 0.00102965, -nan
-0.000178798, 0.00101401, -nan
-0.000352162, 0.000967558, -nan
-0.000514827, 0.000891707, -nan
-0.000661849, 0.000788761, -nan
-0.000788761, 0.000661849, -nan
-0.000891707, 0.000514827, -nan
-0.000967558, 0.000352162, -nan
-0.00101401, 0.000178798, -nan
-0.00102965, -1.26096e-19, -nan

-0.00103157, -1.2633e-19, -nan
-0.00101589, -0.00017913, -nan
-0.000969355, -0.000352816, -nan
-0.000893362, -0.000515783, -nan
-0.000790225, -0.000663078, -nan
-0.000663078, -0.000790225, -nan
-0.000515783, -0.000893362, -nan
-0.000352816, -0.000969355, -nan
-0.00017913, -0.00101589, -nan
6.31652e-20, -0.00103157, -nan
0.00017913, -0.00101589, -nan
0.000352816, -0.000969355, -nan
0.000515783, -0.000893362, -nan
0.000663078, -0.000790225, -nan
0.000790225, -0.000663078, -nan
0.000893362, -0.000515783, -nan
0.000969355, -0.000352816, -nan
0.00101589, -0.00017913, -nan
0.00103157, 0, -nan
0.00101589, 0.00017913, -nan
0.000969355, 0.000352816, -nan
0.000893362, 0.000515783, -nan
0.000790225, 0.000663078, -nan
0.000663078, 0.000790225, -nan
0.000515783, 0.000893362, -nan
0.000352816, 0.000969355, -nan
0.00017913, 0.00101589, -nan
6.31652e-20, 0.00103157, -nan
-0.00017913, 0.00101589, -nan
-0.000352816, 0.000969355, -nan
-0.000515783, 0.000893362, -nan
-0.000663078, 0.000790225, -nan
-0.000790225, 0.000663078, -nan
-0.000893362, 0.000515783, -nan
-0.000969355, 0.000352816, -nan
-0.00101589, 0.00017913, -nan
-0.00103157, -1.2633e-19, -nan

-0.00103348, -1.26565e-19, -nan
-0.00101778, -0.000179463, -nan
-0.000971158, -0.000353473, -nan
-0.000895024, -0.000516742, -nan
-0.000791695, -0.000664311, -nan
-0.000664311, -0.000791695, -nan
-0.000516742, -0.000895024, -nan
-0.000353473, -0.000971158, -nan
-0.000179463, -0.00101778, -nan
6.32827e-20, -0.00103348, -nan
0.000179463, -0.00101778, -nan
0.000353473, -0.000971158, -nan
0.000516742, -0.000895024, -nan
0.000664311, -0.000791695, -nan
0.000791695, -0.000664311, -nan
0.000895024, -0.000516742, -nan
0.000971158, -0.000353473, -nan
0.00101778, -0.000179463, -nan
0.00103348, 0, -nan
0.00101778, 0.000179463, -nan
0.000971158, 0.000353473, -nan
0.000895024, 0.000516742, -nan
0.000791695, 0.000664311, -nan
0.000664311, 0.000791695, -nan
0.000516742, 0.000895024, -nan
0.000353473, 0.000971158, -nan
0.000179463, 0.00101778, -nan
6.32827e-20, 0.00103348, -nan
-0.000179463, 0.00101778, -nan
-0.000353473, 0.000971158, -nan
-0.000516742, 0.000895024, -nan
-0.000664311, 0.000791695, -nan
-0.000791695, 0.000664311, -nan
-0.000895024, 0.000516742, -nan
-0.000971158, 0.000353473, -nan
-0.00101778, 0.000179463, -nan
-0.00103348, -1.26565e-19, -nan

-0.00103541, -1.26801e-19, -nan
-0.00101968, -0.000179797, -nan
-0.000972968, -0.000354131, -nan
-0.000896692, -0.000517706, -nan
-0.000793171, -0.000665549, -nan
-0.000665549, -0.000793171, -nan
-0.000517706, -0.000896692, -nan
-0.000354131, -0.000972968, -nan
-0.000179797, -0.00101968, -nan
6.34006e-20, -0.00103541, -nan
0.000179797, -0.00101968, -nan
0.000354131, -0.000972968, -nan
0.000517706, -0.000896692, -nan
0.000665549, -0.000793171, -nan
0.000793171, -0.000665549, -nan
0.000896692, -0.000517706, -nan
0.000972968, -0.000354131, -nan
0.00101968, -0.000179797, -nan
0.00103541, 0, -nan
0.00101968, 0.000179797, -nan
0.000972968, 0.000354131, -nan
0.000896692, 0.000517706, -nan
0.000793171, 0.000665549, -nan
0.000665549, 0.000793171, -nan
0.000517706, 0.000896692, -nan
0.000354131, 0.000972968, -nan
0.000179797, 0.00101968, -nan
6.34006e-20, 0.00103541, -nan
-0.000179797, 0.00101968, -nan
-0.000354131, 0.000972968, -nan
-0.000517706, 0.000896692, -nan
-0.000665549, 0.000793171, -nan
-0.000793171, 0.000665549, -nan
-0.000896692, 0.000517706, -nan
-0.000972968, 0.000354131, -nan
-0.00101968, 0.000179797, -nan
-0.00103541, -1.26801e-19, -nan

-0.00103734, -1.27038e-19, -nan
-0.00102158, -0.000180133, -nan
-0.000974785, -0.000354793, -nan
-0.000898367, -0.000518672, -nan
-0.000794652, -0.000666792, -nan
-0.000666792, -0.000794652, -nan
-0.000518672, -0.000898367, -nan
-0.000354793, -0.000974785, -nan
-0.000180133, -0.00102158, -nan
6.3519e-20, -0.00103734, -nan
0.000180133, -0.00102158, -nan
0.000354793, -0.000974785, -nan
0.000518672, -0.000898367, -nan
0.000666792, -0.000794652, -nan
0.000794652, -0.000666792, -nan
0.000898367, -0.000518672, -nan
0.000974785, -0.000354793, -nan
0.00102158, -0.000180133, -nan
0.00103734, 0, -nan
0.00102158, 0.000180133, -nan
0.000974785, 0.000354793, -nan
0.000898367, 0.000518672, -nan
0.000794652, 0.000666792, -nan
0.000666792, 0.000794652, -nan
0.000518672, 0.000898367, -nan
0.000354793, 0.000974785, -nan
0.000180133, 0.00102158, -nan
6.3519e-20, 0.00103734, -nan
-0.000180133, 0.00102158, -nan
-0.000354793, 0.000974785, -nan
-0.000518672, 0.000898367, -nan
-0.000666792, 0.000794652, -nan
-0.000794652, 0.000666792, -nan
-0.000898367, 0.000518672, -nan
-0.000974785, 0.000354793, -nan
-0.00102158, 0.000180133, -nan
-0.00103734, -1.27038e-19, -nan

-0.00103928, -1.27276e-19, -nan
-0.0010235, -0.00018047, -nan
-0.000976608, -0.000355456, -nan
-0.000900047, -0.000519642, -nan
-0.000796138, -0.00066804, -nan
-0.00066804, -0.000796138, -nan
-0.000519642, -0.000900047, -nan
-0.000355456, -0.000976608, -nan
-0.00018047, -0.0010235, -nan
6.36379e-20, -0.00103928, -nan
0.00018047, -0.0010235, -nan
0.000355456, -0.000976608, -nan
0.000519642, -0.000900047, -nan
0.00066804, -0.000796138, -nan
0.000796138, -0.00066804, -nan
0.000900047, -0.000519642, -nan
0.000976608, -0.000355456, -nan
0.0010235, -0.00018047, -nan
0.00103928, 0, -nan
0.0010235, 0.00018047, -nan
0.000976608, 0.000355456, -nan
0.000900047, 0.000519642, -nan
0.000796138, 0.00066804, -nan
0.00066804, 0.000796138, -nan
0.000519642, 0.000900047, -nan
0.000355456, 0.000976608, -nan
0.00018047, 0.0010235, -nan
6.36379e-20, 0.00103928, -nan
-0.00018047, 0.0010235, -nan
-0.000355456, 0.000976608, -nan
-0.000519642, 0.000900047, -nan
-0.00066804, 0.000796138, -nan
-0.000796138, 0.00066804, -nan
-0.000900047, 0.000519642, -nan
-0.000976608, 0.000355456, -nan
-0.0010235, 0.00018047, -nan
-0.00103928, -1.27276e-19, -nan

-0.00104123, -1.27514e-19, -nan
-0.00102541, -0.000180808, -nan
-0.000978439, -0.000356123, -nan
-0.000901734, -0.000520616, -nan
-0.000797631, -0.000669292, -nan
-0.000669292, -0.000797631, -nan
-0.000520616, -0.000901734, -nan
-0.000356123, -0.000978439, -nan
-0.000180808, -0.00102541, -nan
6.37571e-20, -0.00104123, -nan
0.000180808, -0.00102541, -nan
0.000356123, -0.000978439, -nan
0.000520616, -0.000901734, -nan
0.000669292, -0.000797631, -nan
0.000797631, -0.000669292, -nan
0.000901734, -0.000520616, -nan
0.000978439, -0.000356123, -nan
